구명,법정동명,위도,경도,가까운역
송파구,마천동,37.5014009,127.1586471,마천
노원구,하계동,37.6449368,127.0737283,노원
노원구,하계동,37.6403353,127.0776372,중계
강북구,수유동,37.6457235,127.0204494,마들
도봉구,방학동,37.6597831,127.0311865,수락산
송파구,가락동,37.5023386,127.1230275,오금
노원구,중계동,37.6397013,127.0657916,중계
노원구,월계동,37.6232494,127.0689643,하계
노원구,월계동,37.6307835,127.0486895,중계
송파구,오금동,37.5030986,127.1424217,거여
노원구,월계동,37.6295194,127.0515124,중계
노원구,월계동,37.6280905,127.0532717,중계
노원구,월계동,37.62722,127.0516875,중계
송파구,마천동,37.4975793,127.1512743,마천
노원구,하계동,37.6348705,127.0712993,중계
노원구,하계동,37.6370714,127.0633298,중계
노원구,중계동,37.6442022,127.0614697,노원
노원구,상계동,37.651721,127.0571617,마들
노원구,상계동,37.6519915,127.0592957,마들
노원구,상계동,37.6492494,127.0586622,노원
노원구,상계동,37.6504775,127.0633196,노원
노원구,상계동,37.6512797,127.066805,노원
노원구,상계동,37.6703363,127.0555516,수락산
노원구,상계동,37.6679446,127.053321,수락산
노원구,상계동,37.6657426,127.0532382,수락산
노원구,상계동,37.6660853,127.054735,수락산
노원구,상계동,37.6628704,127.0543004,수락산
노원구,상계동,37.6628526,127.0561867,수락산
노원구,상계동,37.6692745,127.0583338,수락산
노원구,상계동,37.6680075,127.0620318,수락산
노원구,상계동,37.6632746,127.059867,수락산
노원구,상계동,37.65905,127.0567235,마들
노원구,상계동,37.6599011,127.061065,마들
노원구,상계동,37.6875646,127.053304,도봉산
구로구,구로동,37.5010265,126.8904376,대림
성북구,돈암동,37.5977875,127.0211775,미아
성북구,정릉동,37.6106601,126.9935398,한성대입구
성북구,삼선동1가,37.582363,127.0090132,길음
성북구,보문동3가,37.5838929,127.0165128,보문
성북구,하월곡동,37.6108306,127.0386769,상월곡
성북구,종암동,37.6015468,127.0389498,월곡
성북구,장위동,37.6203285,127.0533143,돌곶이
강북구,번동,37.62994,127.0429154,쌍문
강북구,미아동,37.6320995,127.0255859,쌍문
강북구,미아동,37.6335613,127.0252706,쌍문
강북구,미아동,37.6182163,127.0243007,쌍문
강북구,미아동,37.6181523,127.0270601,쌍문
강북구,번동,37.6357842,127.0249482,쌍문
강북구,번동,37.6393474,127.0329993,노원
강북구,번동,37.6297165,127.0398433,쌍문
강북구,번동,37.6237396,127.0464875,돌곶이
강북구,수유동,37.6331769,127.0206696,쌍문
강북구,수유동,37.6424025,127.0268239,쌍문
강북구,수유동,37.6405571,127.0244424,쌍문
강북구,미아동,37.6201422,127.0350955,쌍문
도봉구,창동,37.6539114,127.0508754,마들
도봉구,방학동,37.6631998,127.0419887,수락산
도봉구,도봉동,37.6876469,127.040677,도봉산
도봉구,창동,37.646582,127.0450197,마들
도봉구,창동,37.6430857,127.0486333,노원
도봉구,창동,37.6468398,127.0518019,노원
도봉구,창동,37.6503967,127.0529641,마들
도봉구,창동,37.6475738,127.050902,노원
노원구,상계동,37.674712,127.0620735,수락산
노원구,상계동,37.6695451,127.0505111,수락산
노원구,상계동,37.650782,127.0646754,노원
노원구,중계동,37.648671,127.0711077,노원
노원구,중계동,37.6471886,127.0756055,노원
노원구,상계동,37.645291,127.0566435,노원
노원구,중계동,37.6439642,127.0881208,중계
노원구,중계동,37.6426723,127.0874134,중계
노원구,중계동,37.644169,127.0881482,중계
영등포구,양평동,37.5390641,126.898631,영등포구청
영등포구,대림동,37.5033253,126.8992024,신풍
영등포구,영등포동6가,37.5214533,126.9037833,영등포시장
도봉구,창동,37.6496495,127.0437917,마들
노원구,중계동,37.6486447,127.0664323,노원
영등포구,대림동,37.4984624,126.8973129,대림
영등포구,대림동,37.492789,126.899438,미아사거리
영등포구,신길동,37.5015457,126.9061645,신풍
구로구,신도림동,37.5096947,126.8903898,홍대입구
구로구,개봉동,37.4965469,126.8564394,광명사거리
영등포구,신길동,37.5162236,126.9153946,신길
동작구,대방동,37.4980415,126.9219398,보라매
동작구,상도동,37.4924428,126.9369933,신도림
구로구,신도림동,37.5139956,126.8828703,홍대입구
노원구,상계동,37.6575682,127.0613426,마들
동작구,본동,37.5082997,126.9544141,상도
동작구,동작동,37.503168,126.9780267,삼각지
동작구,동작동,37.504625,126.9752058,삼각지
동작구,동작동,37.499176,126.9844917,삼각지
동작구,상도동,37.4939764,126.9411029,숭실대입구
동작구,대방동,37.5102375,126.9285703,장승배기
동작구,대방동,37.5075563,126.9278282,장승배기
동작구,상도동,37.506801,126.9355832,장승배기
동작구,노량진동,37.5138449,126.9481992,상도
동작구,사당동,37.4858652,126.9745605,이수
관악구,봉천동,37.4778253,126.9556392,낙성대
관악구,신림동,37.484139,126.9263886,신도림
관악구,신림동,37.4688286,126.9316063,신도림
관악구,신림동,37.4847939,126.9033032,신대방삼거리
관악구,신림동,37.4614817,126.9329263,신도림
관악구,신림동,37.4593349,126.9291917,신도림
관악구,신림동,37.4670754,126.9472006,낙성대
관악구,신림동,37.458914,126.9461979,낙성대
관악구,신림동,37.4550754,126.9471745,낙성대
관악구,봉천동,37.4711668,126.9602006,낙성대
서초구,원지동,37.4454321,127.0570701,교대
서초구,양재동,37.4682722,127.0311235,교대
광진구,구의동,37.5380333,127.0923891,강변
광진구,자양동,37.5320208,127.0878849,구의
광진구,광장동,37.5459266,127.103908,광나루
광진구,자양동,37.535781,127.0777057,구의
광진구,자양동,37.5302033,127.0824409,구의
광진구,화양동,37.5415522,127.0696986,어린이대공원
광진구,화양동,37.5463893,127.0679173,어린이대공원
광진구,화양동,37.5427206,127.0669007,어린이대공원
광진구,중곡동,37.5628462,127.0961772,중곡
관악구,신림동,37.4700452,126.9325326,신도림
광진구,구의동,37.5369695,127.0946358,강변
광진구,광장동,37.5480701,127.1006935,광나루
광진구,광장동,37.5403016,127.1016403,광나루
광진구,자양동,37.5307597,127.0813548,구의
광진구,화양동,37.5415522,127.0696986,어린이대공원
광진구,중곡동,37.5589084,127.0910671,아차산
동대문구,전농동,37.5828774,127.050621,제기동
동대문구,회기동,37.5901291,127.055376,제기동
성동구,하왕십리동,37.5616111,127.0270029,신당
광진구,능동,37.5468061,127.0778508,어린이대공원
중랑구,신내동,37.6145493,127.1009212,태릉입구
중랑구,면목동,37.5856761,127.0913319,면목
중랑구,망우동,37.597671,127.0966698,면목
중랑구,상봉동,37.5931827,127.0823863,면목
중랑구,중화동,37.5981593,127.0774472,중화
중랑구,면목동,37.5731232,127.0833126,용마산
중랑구,면목동,37.5768823,127.084358,용마산
중랑구,중화동,37.604121,127.0805124,중화
중랑구,면목동,37.5808711,127.0965242,사가정
중랑구,신내동,37.6137871,127.0891913,태릉입구
중랑구,상봉동,37.6066405,127.0915329,중화
영등포구,양평동1가,37.5233362,126.8882279,영등포구청
서초구,양재동,37.4682722,127.0311235,교대
서초구,양재동,37.4682722,127.0311235,교대
서초구,서초동,37.4765543,127.0137811,봉천
서초구,방배동,37.462376,126.9884283,사당
서초구,방배동,37.4768065,126.9825339,사당
강남구,신사동,37.5243955,127.0351332,강남구청
강남구,역삼동,37.5022569,127.0299928,논현
강남구,역삼동,37.5009677,127.0299964,논현
강남구,일원동,37.4899751,127.0774748,일원
강남구,대치동,37.4895773,127.0571726,매봉
강남구,개포동,37.482797,127.0661575,매봉
강남구,도곡동,37.4896583,127.0441451,교대
강남구,일원동,37.4925844,127.0826746,일원
서초구,양재동,37.4716699,127.0423731,교대
강남구,개포동,37.4955897,127.0786243,도곡
강남구,일원동,37.4809932,127.0780984,일원
강남구,논현동,37.5154949,127.0252215,학동
강남구,개포동,37.4919837,127.0731913,도곡
강남구,개포동,37.4960407,127.0758232,도곡
강남구,일원동,37.4807248,127.0807777,일원
강남구,일원동,37.4920982,127.0882175,학여울
강남구,일원동,37.4797079,127.0812933,일원
강남구,세곡동,37.4652222,127.1099722,산성
강남구,개포동,37.4858116,127.0634887,매봉
송파구,잠실동,37.5104037,127.072324,종합운동장
송파구,방이동,37.5142918,127.1139233,몽촌토성
송파구,송파동,37.5013053,127.1189117,송파
송파구,문정동,37.4895625,127.1106313,가락시장
송파구,문정동,37.4906967,127.1138581,가락시장
송파구,가락동,37.4918088,127.1239642,경찰병원
송파구,문정동,37.4903104,127.1322526,거여
송파구,거여동,37.4968435,127.1416904,거여
송파구,문정동,37.4851851,127.1288909,장지
송파구,신천동,37.521333,127.0994876,잠실나루
송파구,풍납동,37.5381806,127.1217703,천호
영등포구,당산동4가,37.5297743,126.8978822,충정로
영등포구,영등포동8가,37.5267799,126.9034345,영등포시장
영등포구,당산동1가,37.5225194,126.901119,영등포시장
영등포구,문래동3가,37.5151446,126.9019676,아현
양천구,목동,37.5351839,126.8786826,오목교
영등포구,신길동,37.5129444,126.9264385,여의도
강남구,논현동,37.513487,127.0349177,강남구청
양천구,신정동,37.5191985,126.8707191,오목교
금천구,독산동,37.4678605,126.9096832,신대방삼거리
금천구,가산동,37.4653409,126.8861175,가산디지털단지
강남구,논현동,37.5153035,127.0340832,강남구청
구로구,궁동,37.503345,126.8284466,온수
구로구,구로동,37.4996121,126.8717417,신촌
영등포구,여의도동,37.5175748,126.93049,여의도
강남구,논현동,37.5177166,127.0357358,강남구청
강남구,논현동,37.5098871,127.0409941,강남구청
강남구,대치동,37.4984515,127.0776413,도곡
강남구,대치동,37.4972419,127.0702144,도곡
강남구,대치동,37.5014809,127.0590719,매봉
강남구,대치동,37.5057453,127.0577173,방배
강남구,대치동,37.5061525,127.0635784,방배
강남구,도곡동,37.4833045,127.0428453,교대
강남구,도곡동,37.4922005,127.0419308,교대
강남구,도곡동,37.4910241,127.0376811,교대
강남구,도곡동,37.4856641,127.0399191,교대
강남구,삼성동,37.5115383,127.0470486,청담
강동구,둔촌동,37.5364671,127.1493912,길동
강서구,내발산동,37.5473989,126.8213264,우장산
강서구,등촌동,37.5566824,126.8627957,발산
강서구,등촌동,37.5486916,126.8631104,화곡
강서구,등촌동,37.5467642,126.862563,화곡
강서구,등촌동,37.556714,126.8508277,발산
금천구,독산동,37.4591539,126.8892535,가산디지털단지
강동구,길동,37.5398622,127.1411062,길동
강서구,등촌동,37.5675119,126.8413213,발산
성동구,성수동1가,37.5508217,127.0505262,한양대
성동구,성수동1가,37.5400061,127.0498906,뚝섬
성동구,성수동1가,37.5513241,127.0465732,한양대
성동구,성수동1가,37.5490975,127.0448483,한양대
성동구,성수동2가,37.5485223,127.0579093,뚝섬
성북구,보문동1가,37.5876274,127.0184717,보문
성북구,보문동5가,37.5831367,127.0202043,혜화
성북구,삼선동1가,37.5879443,127.0055642,한성대입구
성북구,상월곡동,37.606897,127.0500249,상월곡
성동구,마장동,37.5704974,127.0381308,용두
성동구,성수동2가,37.5440254,127.0647534,뚝섬
성북구,상월곡동,37.6072103,127.0504893,상월곡
성동구,성수2가동,37.5387684,127.0558111,뚝섬
성북구,상월곡동,37.6079226,127.0507701,상월곡
성북구,석관동,37.6126573,127.0613402,석계
성북구,안암동4가,37.5795886,127.0245271,동대문
송파구,잠실동,37.5101819,127.0757234,종합운동장
강동구,명일동,37.5535948,127.1561958,고덕
강동구,고덕동,37.5634881,127.1555246,고덕
강동구,고덕동,37.561845,127.1590389,상일동
강동구,고덕동,37.561845,127.1590389,상일동
강동구,고덕동,37.5598169,127.1675357,상일동
강동구,암사동,37.5521324,127.1308164,암사
종로구,종로3가,37.570107,126.9915579,종로3가
종로구,종로6가,37.5704022,127.0089176,종로5가
종로구,종로5가,37.5701979,127.0016845,을지로3가
영등포구,양평1동,37.5235609,126.8839623,영등포구청
중구,남창동,37.5589697,126.9761659,서울
영등포구,양평2동,37.5368002,126.8995361,영등포구청
영등포구,양평2동,37.5389102,126.8910403,영등포구청
양천구,목동,37.544742,126.8644697,목동
성북구,안암동5가,37.5830736,127.0291732,안암
강동구,암사동,37.5501979,127.1253584,암사
영등포구,양평1동,37.5239364,126.8835476,영등포구청
강서구,화곡동,37.5547038,126.8533032,발산
중구,삼각동,37.5681062,126.9857646,종각
종로구,관철동,37.5684258,126.9871111,을지로입구
종로구,관수동,37.5685832,126.992063,종로3가
동대문구,청량리동,37.5901613,127.0422642,제기동
동대문구,장안동,37.5713811,127.0726368,중곡
영등포구,양평1동,37.5228693,126.8849165,영등포구청
동대문구,전농동,37.5804659,127.0546796,제기동
동대문구,용두동,37.5709128,127.0280033,동대문
동대문구,장안동,37.5780324,127.071482,용마산
동대문구,장안동,37.5680383,127.0747756,중곡
마포구,노고산동,37.5539068,126.9412187,대흥
마포구,노고산동,37.5541375,126.9347693,대흥
마포구,서교동,37.5519113,126.9154224,합정
마포구,동교동,37.5601708,126.9233138,상수
마포구,공덕동,37.5444177,126.9489996,공덕
마포구,망원동,37.5545734,126.9080638,망원
마포구,서교동,37.5546108,126.9127935,망원
성동구,옥수동,37.546276,127.0112609,버티고개
마포구,도화동,37.5390809,126.9467475,마포
마포구,망원동,37.5549033,126.9020762,망원
양천구,목동,37.5451746,126.8820481,영등포구청
양천구,목동,37.5382132,126.8855437,영등포구청
노원구,중계동,37.6401208,127.0671196,중계
양천구,목동,37.5347931,126.8770361,오목교
양천구,신정동,37.5142426,126.8457851,이대
양천구,신정동,37.5142426,126.8457851,이대
양천구,목동,37.5464783,126.8799884,영등포구청
양천구,신정동,37.5180181,126.868181,신촌
양천구,신정동,37.5146212,126.856515,이대
양천구,신정동,37.5186629,126.8538182,이대
양천구,신정동,37.5142426,126.8457851,이대
성북구,보문동1가,37.5848581,127.0199521,보문
성북구,종암동,37.5963501,127.0285802,안암
성북구,장위동,37.6208596,127.0524367,돌곶이
성북구,상월곡동,37.6104389,127.0452355,상월곡
마포구,망원동,37.5589096,126.8972248,마포구청
마포구,도화동,37.5410989,126.9455492,마포
강서구,화곡동,37.5504013,126.8435735,우장산
강서구,가양동,37.5699024,126.8503623,발산
강서구,가양동,37.5677894,126.8526764,발산
강서구,가양동,37.5617312,126.8644367,발산
강서구,방화동,37.5816729,126.8120959,방화
강서구,등촌동,37.5526261,126.8635171,발산
강서구,화곡동,37.5367521,126.8440768,까치산
강서구,마곡동,37.5730008,126.8385095,발산
강서구,화곡동,37.5414928,126.8443907,화곡
강서구,가양동,37.5718364,126.8442774,발산
강서구,가양동,37.5686849,126.8487096,발산
강서구,가양동,37.5649552,126.8518519,발산
강서구,가양동,37.5658164,126.8547524,발산
강서구,가양동,37.5636573,126.8545081,발산
강서구,가양동,37.5623144,126.8574517,발산
강서구,가양동,37.5623792,126.8609928,발산
강서구,방화동,37.5711883,126.8149751,방화
구로구,구로동,37.4869838,126.8862329,남구로
구로구,구로동,37.5010265,126.8904376,대림
구로구,구로동,37.4863261,126.8885918,남구로
구로구,구로동,37.497769,126.8802722,대림
구로구,구로동,37.4908918,126.8916242,대림
구로구,구로동,37.4851734,126.8873217,남구로
구로구,고척동,37.5074917,126.8543519,신촌
구로구,고척동,37.5034474,126.8525501,신촌
구로구,개봉동,37.4986018,126.8475941,천왕
구로구,구로동,37.487255,126.8902118,남구로
양천구,목동,37.5460884,126.8813197,영등포구청
양천구,목동,37.539587,126.8745515,오목교
서초구,양재동,37.4753157,127.0348768,교대
송파구,장지동,37.4720691,127.1273586,복정
양천구,목동,37.532122,126.8755645,오목교
양천구,신월동,37.5254695,126.8498875,신정
성북구,하월곡동,37.6052213,127.0355612,월곡
성북구,성북동,37.5962516,126.9938352,한성대입구
용산구,용산동3가,37.5344282,126.9754456,삼각지
용산구,신계동,37.5340704,126.9628583,효창공원앞
용산구,이태원동,37.5343196,126.9886742,이태원
용산구,이태원동,37.5430656,126.9902626,이태원
용산구,후암동,37.5502454,126.9762297,서울
용산구,용산동2가,37.545649,126.9843216,녹사평
용산구,한강로2가,37.5348253,126.9714549,삼각지
용산구,효창동,37.5444436,126.9616004,효창공원앞
용산구,한강로3가,37.5231135,126.9610743,서울
용산구,한강로2가,37.5311443,126.96842,서울
성북구,성북동,37.5928289,126.9931219,한성대입구
용산구,효창동,37.5440057,126.9598881,효창공원앞
용산구,한남동,37.5303022,127.0072534,이태원
성동구,행당동,37.557606,127.0372853,상왕십리
성동구,용답동,37.5699953,127.047474,답십리
성동구,용답동,37.5603573,127.0645599,장한평
성동구,성수동2가,37.5420644,127.0602051,뚝섬
성동구,금호동3가,37.5487764,127.0214062,신금호
성동구,금호동3가,37.5494889,127.0190728,신금호
성동구,금호동3가,37.5489656,127.022449,신금호
성동구,행당동,37.5541896,127.0298409,행당
성동구,금호동4가,37.5448564,127.0206462,신금호
성동구,마장동,37.5698354,127.0441409,마장
성동구,마장동,37.5661246,127.0457962,답십리
성동구,행당동,37.5588055,127.0356445,상왕십리
성동구,사근동,37.5540356,127.0477242,왕십리
성동구,행당동,37.5535973,127.0419502,왕십리
성동구,행당동,37.5547101,127.0271042,행당
성동구,용답동,37.5601563,127.0540369,성수
성동구,응봉동,37.5501364,127.034554,행당
광진구,중곡동,37.5680676,127.0898281,중곡
광진구,중곡동,37.5568324,127.0920797,아차산
광진구,광장동,37.5520082,127.101489,광나루
강서구,마곡동,37.5726951,126.8254127,마곡
강서구,외발산동,37.5509987,126.8148776,마곡
강서구,내발산동,37.5577988,126.8424281,발산
강서구,방화동,37.5662484,126.8060579,김포공항
강서구,염창동,37.5497759,126.8755585,마포구청
강서구,염창동,37.5491045,126.8759961,마포구청
강서구,염창동,37.5511247,126.8656529,우장산
강서구,화곡동,37.527216,126.8428238,까치산
강서구,화곡동,37.5414757,126.8390524,화곡
강서구,화곡동,37.5300156,126.8630902,목동
구로구,온수동,37.4909647,126.8267163,온수
구로구,온수동,37.4929263,126.8240206,온수
강서구,내발산동,37.5517439,126.8359025,우장산
강서구,염창동,37.5473227,126.8773841,오목교
동대문구,답십리동,37.5729833,127.0649462,장한평
동대문구,신설동,37.5716604,127.0253706,동대문
동대문구,용두동,37.5736528,127.0377421,용두
동대문구,용두동,37.5758128,127.0377086,용두
동대문구,용두동,37.5813911,127.0280484,동대문
동대문구,장안동,37.5699608,127.0648819,장한평
동대문구,장안동,37.5722538,127.0688641,장한평
동대문구,신설동,37.576398,127.0271781,동대문
동대문구,장안동,37.5641765,127.0659761,장한평
동대문구,장안동,37.5613841,127.0684541,장한평
동대문구,전농동,37.5756403,127.0573843,답십리
동대문구,전농동,37.5771036,127.0564862,제기동
서초구,방배동,37.4948833,126.9902746,내방
서초구,방배동,37.4871532,126.9935526,내방
서초구,방배동,37.4781624,126.9877969,사당
서초구,방배동,37.466826,126.9879745,사당
양천구,신월동,37.519748,126.8349156,까치산
양천구,신정동,37.5142426,126.8457851,이대
양천구,신정동,37.5106794,126.8571163,신촌
양천구,신월동,37.5211154,126.8365344,까치산
양천구,신월동,37.5222037,126.830984,까치산
양천구,신정동,37.5100911,126.8706024,신촌
강서구,공항동,37.5557343,126.8121441,마곡
강서구,화곡동,37.5451975,126.8511959,화곡
강서구,화곡동,37.5455426,126.8463139,화곡
동대문구,장안동,37.5622254,127.0616526,장한평
서초구,방배동,37.4857806,126.9882214,내방
강서구,염창동,37.5482869,126.8743771,오목교
강서구,방화동,37.5625546,126.8085899,김포공항
강서구,방화동,37.5636793,126.8084268,김포공항
강서구,등촌동,37.559786,126.8420414,발산
강서구,등촌동,37.5585898,126.8500371,발산
강서구,화곡동,37.5504013,126.8435735,우장산
노원구,중계동,37.6411318,127.0838237,중계
노원구,중계동,37.6403876,127.0842277,중계
노원구,월계동,37.6350005,127.0590943,중계
노원구,상계동,37.6875938,127.0702456,장암
노원구,중계동,37.6625837,127.0832742,당고개
은평구,녹번동,37.603998,126.9237022,역촌
은평구,응암동,37.6016532,126.9236065,역촌
은평구,불광동,37.623126,126.9360221,독바위
은평구,불광동,37.6253391,126.9262584,독바위
노원구,상계동,37.6528707,127.05488,마들
은평구,갈현동,37.6251607,126.9186069,연신내
은평구,갈현동,37.6173231,126.9133169,연신내
은평구,대조동,37.6154404,126.9199412,연신내
은평구,응암동,37.5904823,126.9239636,새절
은평구,응암동,37.5954005,126.9173801,응암
은평구,역촌동,37.6011246,126.9185039,역촌
은평구,증산동,37.5829059,126.9065531,증산
은평구,증산동,37.5867496,126.9117363,새절
은평구,증산동,37.5799698,126.9041191,증산
은평구,증산동,37.5843744,126.9030349,증산
은평구,신사동,37.5989763,126.9112122,응암
은평구,녹번동,37.6057986,126.9413992,구파발
은평구,갈현동,37.6215025,126.9157811,연신내
은평구,역촌동,37.6040623,126.9167863,역촌
은평구,신사동,37.5960721,126.9118681,응암
서대문구,영천동,37.571603,126.9604487,녹번
서대문구,현저동,37.5730089,126.9530963,녹번
서대문구,대현동,37.5578381,126.9437264,애오개
서대문구,봉원동,37.5707224,126.9461831,녹번
서대문구,홍제동,37.5876553,126.9554558,불광
서대문구,홍제동,37.5928587,126.9548512,불광
서대문구,남가좌동,37.5728769,126.9182624,증산
서대문구,남가좌동,37.5706876,126.9165412,마포구청
마포구,동교동,37.5572005,126.9260339,광흥창
마포구,연남동,37.559655,126.9188053,망원
은평구,구산동,37.6095476,126.9087173,구산
마포구,망원동,37.5532543,126.9003275,망원
마포구,상수동,37.5490071,126.9253507,광흥창
종로구,구기동,37.6095904,126.9564205,구파발
종로구,창신동,37.5784256,127.0125542,동묘앞
종로구,연건동,37.5799292,126.9968089,길음
종로구,인사동,37.5714789,126.9873579,종각
종로구,숭인동,37.5786549,127.0176173,혜화
종로구,숭인동,37.5786667,127.0173915,혜화
종로구,세종로,37.5862716,126.9766224,홍제
마포구,아현동,37.5519207,126.9622492,애오개
종로구,무악동,37.5779493,126.9569202,녹번
종로구,옥인동,37.5830092,126.9637748,홍제
종로구,창신동,37.575547,127.0098414,종로5가
중구,장충동2가,37.5581697,127.0068293,청구
중구,광희동1가,37.5643044,127.0063522,동대문역사문화공원
중구,을지로7가,37.5656488,127.008285,을지로4가
구로구,구로동,37.4889603,126.8923718,미아사거리
중구,흥인동,37.5697634,127.0169824,동묘앞
중구,신당동,37.5613834,127.0138025,청구
동대문구,장안동,37.5612302,127.0694125,장한평
동대문구,전농동,37.5758452,127.0556759,제기동
성동구,마장동,37.5635877,127.0420132,마장
금천구,시흥동,37.4527516,126.9044818,가산디지털단지
금천구,시흥동,37.4432491,126.9124545,신도림
금천구,시흥동,37.4521509,126.9070171,가산디지털단지
금천구,독산동,37.4764227,126.9019272,신대방삼거리
동대문구,휘경동,37.5901367,127.0632253,중화
강서구,방화동,37.5779102,126.8126577,방화
금천구,독산동,37.4683591,126.9085638,신대방삼거리
금천구,시흥동,37.4633802,126.9074067,신대방삼거리
금천구,시흥동,37.4525941,126.9255721,신도림
금천구,독산동,37.4558942,126.8935705,가산디지털단지
금천구,가산동,37.4683588,126.8836122,가산디지털단지
금천구,가산동,37.4762408,126.8770512,가산디지털단지
금천구,가산동,37.4832941,126.8739458,가산디지털단지
강남구,개포동,37.4828193,127.0606833,매봉
도봉구,창동,37.6445799,127.0327469,마들
도봉구,창동,37.6615526,127.0474489,수락산
도봉구,창동,37.6545678,127.0388052,마들
도봉구,창동,37.6578289,127.0406276,수락산
마포구,합정동,37.5487738,126.910448,합정
마포구,합정동,37.5492372,126.9126221,합정
마포구,성산동,37.559407,126.9166743,망원
마포구,성산동,37.5620983,126.9143751,망원
서대문구,남가좌동,37.5707024,126.912468,마포구청
서대문구,남가좌동,37.5729929,126.9222492,증산
서대문구,대신동,37.5610868,126.9416324,애오개
서대문구,북가좌동,37.5731599,126.9077586,디지털미디어시티
서대문구,북가좌동,37.582,126.9126257,증산
서대문구,홍은동,37.5822118,126.9265693,새절
서대문구,홍제동,37.5890629,126.9434294,불광
서대문구,홍제동,37.5835256,126.9500285,불광
서대문구,홍제동,37.5843577,126.9492662,불광
서초구,내곡동,37.4553904,127.0628872,일원
서대문구,남가좌동,37.5756222,126.9255344,증산
서초구,내곡동,37.4574109,127.0602157,일원
서초구,반포동,37.5045915,127.0018284,고속터미널
서초구,반포동,37.4991858,127.0121627,교대
서초구,반포동,37.5001384,126.9993007,고속터미널
서초구,반포동,37.4983436,126.994828,고속터미널
서초구,반포동,37.5068787,127.0087354,반포
성북구,장위동,37.6133756,127.0381076,쌍문
성북구,장위동,37.6122428,127.0559192,돌곶이
성북구,장위동,37.6148675,127.0527668,돌곶이
성북구,장위동,37.6135595,127.0603091,석계
성북구,장위동,37.6213367,127.0520639,돌곶이
성북구,정릉동,37.6077514,127.0099116,미아
성북구,정릉동,37.6054453,127.0085841,미아
성북구,정릉동,37.60923,127.0099766,쌍문
서대문구,홍제동,37.5954771,126.9484524,구파발
성북구,종암동,37.5919736,127.0360352,안암
성북구,종암동,37.6028683,127.0320677,월곡
성북구,종암동,37.5956321,127.0361366,월곡
성북구,종암동,37.5916901,127.0366625,안암
은평구,불광동,37.6253529,126.92044,연신내
은평구,수색동,37.5839039,126.8912569,디지털미디어시티
은평구,신사동,37.5956039,126.9145502,응암
은평구,신사동,37.5940764,126.9141182,새절
은평구,신사동,37.5958982,126.9095611,응암
은평구,역촌동,37.6051788,126.9157829,역촌
은평구,응암동,37.6012126,126.929316,구파발
은평구,응암동,37.6005544,126.9214431,역촌
은평구,응암동,37.5967268,126.9193601,응암
은평구,응암동,37.5907311,126.9177178,새절
은평구,응암동,37.5866923,126.9159439,새절
은평구,증산동,37.5823686,126.907617,증산
은평구,증산동,37.5784727,126.9020117,디지털미디어시티
종로구,부암동,37.5962687,126.9643647,불광
종로구,사직동,37.5745181,126.9667136,홍제
중랑구,면목동,37.5888555,127.0802584,면목
종로구,와룡동,37.5772491,126.9907414,종로3가
종로구,와룡동,37.5770974,126.9897378,종로3가
중구,인현동2가,37.5644843,126.9969724,을지로3가
중구,정동,37.5680057,126.9715489,광화문
중구,충무로5가,37.5637913,126.9997997,을지로3가
용산구,효창동,37.5451839,126.9602385,효창공원앞
서초구,양재동,37.5148787,127.0657218,방배
중구,신당동,37.5608219,127.0133073,청구
용산구,청파동2가,37.544874,126.9629202,효창공원앞
용산구,서계동,37.553549,126.9682787,서울
용산구,원효로3가,37.5348261,126.9567784,효창공원앞
용산구,도원동,37.5371846,126.9548005,효창공원앞
용산구,후암동,37.5478993,126.9765714,서울
용산구,용산동5가,37.5284721,126.9696181,서울
서초구,방배동,37.4936735,126.9895771,내방
광진구,구의동,37.5428729,127.0911065,구의
서초구,서초동,37.4826375,127.0185868,교대
서초구,서초동,37.4899185,127.0140682,교대
성동구,사근동,37.5539817,127.0463602,왕십리
광진구,중곡동,37.5684837,127.0802797,중곡
서초구,양재동,37.4781572,127.0396266,교대
성북구,길음동,37.6087843,127.0294154,쌍문
성북구,돈암동,37.6011305,127.0215961,미아
성북구,동소문동6가,37.5927489,127.0156503,미아
성북구,보문동7가,37.5778912,127.0229043,동대문
송파구,잠실동,37.5045604,127.0773808,종합운동장
송파구,장지동,37.4754423,127.1274713,복정
송파구,풍납동,37.5269703,127.1180036,몽촌토성
양천구,목동,37.5452704,126.8822176,영등포구청
관악구,봉천동,37.4931744,126.926701,신도림
관악구,봉천동,37.4746209,126.9532198,낙성대
강동구,성내동,37.5269331,127.1299105,둔촌동
관악구,봉천동,37.4788182,126.9583894,낙성대
관악구,봉천동,37.4834655,126.9385351,신도림
관악구,봉천동,37.4841271,126.9385615,신도림
성동구,금호동2가,37.5540403,127.0175746,신금호
서초구,서초동,37.4927591,127.0077929,서초
종로구,중학동,37.5754333,126.9794586,홍제
종로구,평창동,37.609699,126.9745465,구파발
중랑구,망우동,37.5909704,127.0939065,면목
중랑구,면목동,37.583985,127.0800935,사가정
중랑구,망우동,37.5947287,127.0993106,면목
중랑구,면목동,37.5872467,127.0802289,면목
중랑구,면목동,37.5814265,127.0823648,사가정
중랑구,면목동,37.5792483,127.0793176,사가정
중랑구,면목동,37.5863141,127.0796141,면목
중랑구,상봉동,37.5926475,127.0849656,면목
중랑구,면목동,37.5798842,127.0921062,사가정
